id,name,country,testCap,dob,role,battingHand,matches,runs,wickets,battingAverage,bowlingAverage,fifties,hundreds,fiveWickets,tenWickets,imageLink,isTargetable,matchIds,playerLink
16331,Tony Lock,England,370,1929-07-05,Bowler,Right,49,742,174,13.74,25.58,3,0,9,3,"https://img1.hscicdn.com/image/upload/f_auto,t_h_100_2x/lsci/db/PICTURES/CMS/304600/304653.jpg",1,62739;62740;62761;62762;62768;62769;62770;62771;62772;62796;62797;62798;62811;62813;62814;62815;62824;62825;62828;62829;62840;62841;62842;62843;62844;62850;62851;62852;62853;62858;62859;62894;62895;62897;62901;62902;62903;62904;62905;62899;62900;62916;62917;62919;62931;62932;62933;63017;63018,https://www.espncricinfo.com/cricketers/tony-lock-16331
21600,Fred Trueman,England,369,1931-02-06,Bowler,Right,67,981,307,13.81,21.57,0,0,17,3,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_320,q_50/lsci/db/PICTURES/CMS/329800/329853.1.png",1,62737;62738;62739;62740;62762;62768;62771;62772;62795;62812;62813;62825;62826;62827;62828;62829;62840;62841;62842;62843;62844;62852;62853;62854;62858;62859;62860;62861;62862;62863;62864;62873;62874;62875;62876;62877;62878;62879;62880;62881;62882;62893;62894;62895;62896;62916;62917;62918;62919;62921;62922;62923;62924;62925;62927;62928;62929;62930;62931;62932;62933;62947;62948;62949;62951;62977;62978,https://www.espncricinfo.com/cricketers/fred-trueman-21600
18569,Cyril Poole,England,368,1921-03-13,Unknown,Left,3,161,0,40.25,0.0,2,0,0,0,No Image,0,62727;62728;62729,https://www.espncricinfo.com/cricketers/cyril-poole-18569
16235,Eddie Leadbeater,England,367,1927-08-15,Unknown,Right,2,40,2,20.0,109.0,0,0,0,0,"https://img1.hscicdn.com/image/upload/f_auto,t_h_100_2x/lsci/db/PICTURES/CMS/303300/303396.jpg",1,62726;62727,https://www.espncricinfo.com/cricketers/eddie-leadbeater-16235
20317,Dick Spooner,England,366,1919-12-30,Unknown,Left,7,354,0,27.23,0.0,3,0,0,0,"https://img1.hscicdn.com/image/upload/f_auto,t_h_100_2x/lsci/db/PICTURES/CMS/303300/303395.jpg",1,62725;62726;62727;62728;62729;62771;62798,https://www.espncricinfo.com/cricketers/dick-spooner-20317
19405,Fred Ridgway,England,365,1923-08-10,Unknown,Right,5,49,7,8.16,54.14,0,0,0,0,"https://img1.hscicdn.com/image/upload/f_auto,t_h_100_2x/lsci/db/PICTURES/CMS/304600/304655.jpg",1,62725;62726;62727;62728;62729,https://www.espncricinfo.com/cricketers/fred-ridgway-19405
15866,Don Kenyon,England,364,1924-05-15,Unknown,Right,8,192,0,12.8,0.0,1,0,0,0,"https://img1.hscicdn.com/image/upload/f_auto,t_h_100_2x/lsci/db/PICTURES/CMS/304600/304656.jpg",1,62725;62726;62727;62758;62759;62794;62795;62796,https://www.espncricinfo.com/cricketers/don-kenyon-15866
14282,Nigel Howard,England,363,1925-05-18,Unknown,Right,4,86,0,17.2,0.0,0,0,0,0,"https://img1.hscicdn.com/image/upload/f_auto,t_h_100_2x/lsci/db/PICTURES/CMS/304600/304657.jpg",1,62725;62726;62727;62728,https://www.espncricinfo.com/cricketers/nigel-howard-14282
10668,Donald Carr,England,362,1926-12-28,Unknown,Right,2,135,2,33.75,70.0,1,0,0,0,"https://img1.hscicdn.com/image/upload/f_auto,t_h_100_2x/lsci/db/PICTURES/CMS/304600/304658.jpg",1,62725;62729,https://www.espncricinfo.com/cricketers/donald-carr-10668
16956,Peter May,England,361,1929-12-31,Top order Batter,Right,66,4537,0,46.77,0.0,22,13,0,0,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_320,q_50/lsci/db/PICTURES/CMS/329800/329854.1.png",1,62723;62724;62737;62738;62739;62740;62758;62762;62768;62769;62770;62771;62772;62773;62774;62775;62776;62777;62778;62779;62780;62781;62787;62788;62794;62795;62796;62797;62798;62811;62812;62813;62814;62815;62820;62821;62822;62823;62824;62825;62826;62827;62828;62829;62840;62841;62842;62843;62844;62850;62851;62852;62853;62854;62858;62859;62860;62861;62862;62873;62874;62875;62894;62895;62896;62897,https://www.espncricinfo.com/cricketers/peter-may-16956
16360,Frank Lowson,England,360,1925-07-01,Unknown,Right,7,245,0,18.84,0.0,2,0,0,0,No Image,0,62723;62724;62725;62726;62728;62729;62797,https://www.espncricinfo.com/cricketers/frank-lowson-16360
9210,Don Brennan,England,359,1920-02-10,Unknown,Right,2,16,0,8.0,0.0,0,0,0,0,"https://img1.hscicdn.com/image/upload/f_auto,t_h_100_2x/lsci/db/PICTURES/CMS/305000/305077.jpg",1,62723;62724,https://www.espncricinfo.com/cricketers/don-brennan-9210
13434,Tom Graveney,England,358,1927-06-16,Top order Batter,Right,79,4882,1,44.38,167.0,20,11,0,0,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_320,q_50/lsci/db/PICTURES/CMS/327500/327560.1.png",1,62722;62726;62727;62728;62729;62737;62738;62739;62740;62758;62759;62760;62761;62762;62768;62769;62770;62771;62772;62774;62775;62776;62778;62781;62787;62788;62794;62795;62796;62797;62798;62811;62812;62826;62827;62828;62829;62840;62841;62842;62843;62850;62851;62852;62853;62854;62858;62859;62916;62917;62918;62919;62922;62924;62925;62992;62993;62994;62995;63004;63005;63006;63007;63008;63009;63014;63015;63016;63017;63018;63023;63024;63025;63026;63027;63033;63034;63035;63039,https://www.espncricinfo.com/cricketers/tom-graveney-13434
22340,Willie Watson,England,357,1920-03-07,Unknown,Left,23,879,0,25.85,0.0,3,2,0,0,No Image,0,62720;62721;62722;62723;62724;62740;62759;62760;62761;62768;62769;62770;62771;62772;62798;62811;62812;62843;62844;62851;62853;62858;62859,https://www.espncricinfo.com/cricketers/willie-watson-22340
20341,Brian Statham,England,356,1930-06-17,Bowler,Left,70,675,252,11.44,24.84,0,0,9,1,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_320,q_50/lsci/db/PICTURES/CMS/329800/329851.1.png",1,62718;62721;62722;62725;62726;62727;62728;62729;62759;62768;62769;62770;62771;62773;62774;62775;62776;62777;62778;62779;62780;62781;62787;62788;62794;62795;62797;62798;62812;62814;62815;62820;62821;62822;62823;62825;62826;62827;62843;62844;62850;62851;62852;62853;62860;62861;62864;62874;62875;62876;62878;62879;62880;62881;62882;62893;62894;62896;62897;62916;62918;62919;62921;62922;62923;62924;62925;62929;62933;62982,https://www.espncricinfo.com/cricketers/brian-statham-20341
21464,Roy Tattersall,England,355,1922-08-17,Unknown,Left,16,50,58,5.0,26.08,0,0,4,1,"https://img1.hscicdn.com/image/upload/f_auto,t_h_100_2x/lsci/db/PICTURES/CMS/304600/304663.jpg",1,62716;62717;62718;62719;62720;62721;62722;62723;62724;62725;62726;62727;62728;62729;62758;62773,https://www.espncricinfo.com/cricketers/roy-tattersall-21464
22319,John Warr,England,354,1927-07-16,Unknown,Right,2,4,1,1.0,281.0,0,0,0,0,"https://img1.hscicdn.com/image/upload/f_auto,t_h_100_2x/lsci/db/PICTURES/DB/122004/057053.player.jpg",1,62715;62716,https://www.espncricinfo.com/cricketers/john-warr-22319
20159,David Sheppard,England,353,1929-03-06,Unknown,Right,22,1172,0,37.8,0.0,6,3,0,0,"https://img1.hscicdn.com/image/upload/f_auto,t_h_100_2x/lsci/db/PICTURES/CMS/304600/304664.jpg",1,62712;62716;62717;62719;62739;62740;62774;62775;62814;62815;62828;62829;62919;62920;62921;62922;62923;62924;62925;62926;62927;62928,https://www.espncricinfo.com/cricketers/david-sheppard-20159
16978,Arthur McIntyre,England,352,1918-05-14,Unknown,Right,3,19,0,3.16,0.0,0,0,0,0,"https://img1.hscicdn.com/image/upload/f_auto,t_h_100_2x/lsci/db/PICTURES/CMS/304600/304673.jpg",1,62712;62713;62797,https://www.espncricinfo.com/cricketers/arthur-mcintyre-16978
14213,Malcolm Hilton,England,351,1928-08-02,Unknown,Right,4,37,14,7.4,34.07,0,0,1,0,No Image,0,62712;62723;62728;62729,https://www.espncricinfo.com/cricketers/malcolm-hilton-14213
20115,Derek Shackleton,England,350,1924-08-12,Unknown,Right,7,113,18,18.83,42.66,0,0,0,0,"https://img1.hscicdn.com/image/upload/f_auto,t_h_100_2x/lsci/db/PICTURES/CMS/304600/304674.jpg",1,62711;62724;62725;62930;62931;62932;62933,https://www.espncricinfo.com/cricketers/derek-shackleton-20115
15399,Doug Insole,England,349,1926-04-18,Unknown,Right,9,408,0,27.2,0.0,1,1,0,0,"https://img1.hscicdn.com/image/upload/f_auto,t_h_100_2x/lsci/db/PICTURES/CMS/304600/304675.jpg",1,62711;62797;62813;62820;62821;62822;62823;62824;62825,https://www.espncricinfo.com/cricketers/doug-insole-15399
18426,Gilbert Parkhouse,England,348,1925-10-12,Unknown,Right,7,373,0,28.69,0.0,2,0,0,0,"https://img1.hscicdn.com/image/upload/f_auto,t_h_100_2x/lsci/db/PICTURES/DB/011999/003680.player.jpg",1,62710;62711;62714;62715;62719;62862;62863,https://www.espncricinfo.com/cricketers/gilbert-parkhouse-18426
11910,Hubert Doggart,England,347,1925-07-18,Unknown,Right,2,76,0,19.0,0.0,0,0,0,0,"https://img1.hscicdn.com/image/upload/f_auto,t_h_100_2x/lsci/db/PICTURES/CMS/304600/304676.jpg",1,62709;62710,https://www.espncricinfo.com/cricketers/hubert-doggart-11910
9079,Bob Berry,England,346,1926-01-29,Unknown,Left,2,6,9,3.0,25.33,0,0,1,0,"https://img1.hscicdn.com/image/upload/f_auto,t_h_100_2x/lsci/db/PICTURES/CMS/304600/304677.jpg",1,62709;62710,https://www.espncricinfo.com/cricketers/bob-berry-9079
15464,Les Jackson,England,345,1921-04-05,Unknown,Right,2,15,7,15.0,22.14,0,0,0,0,"https://img1.hscicdn.com/image/upload/f_auto,t_h_100_2x/lsci/db/PICTURES/CMS/304600/304678.jpg",1,62702;62895,https://www.espncricinfo.com/cricketers/les-jackson-15464
10754,Brian Close,England,344,1931-02-24,Unknown,Left,22,887,18,25.34,29.55,4,0,0,0,"https://img1.hscicdn.com/image/upload/f_auto,t_h_100_2x/lsci/db/PICTURES/CMS/304600/304679.jpg",1,62702;62714;62798;62825;62826;62862;62896;62929;62930;62931;62932;62933;62995;63004;63005;63006;63007;63008;63009;63163;63164;63165,https://www.espncricinfo.com/cricketers/brian-close-10754
22381,Alan Wharton,England,343,1923-04-30,Unknown,Left,1,20,0,10.0,0.0,0,0,0,0,"https://img1.hscicdn.com/image/upload/f_auto,t_h_100_2x/lsci/db/PICTURES/CMS/303300/303392.jpg",1,62700,https://www.espncricinfo.com/cricketers/alan-wharton-22381
8944,Trevor Bailey,England,342,1923-12-03,Unknown,Right,61,2290,132,29.74,29.21,10,1,5,1,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_320,q_50/lsci/db/PICTURES/CMS/329800/329881.1.png",1,62700;62701;62702;62703;62709;62712;62713;62714;62715;62717;62718;62719;62720;62723;62758;62759;62760;62761;62762;62768;62769;62770;62771;62772;62773;62774;62775;62777;62778;62779;62780;62781;62787;62788;62794;62795;62796;62797;62798;62811;62812;62813;62814;62820;62821;62822;62823;62824;62825;62826;62827;62829;62840;62841;62842;62844;62850;62851;62852;62853;62854,https://www.espncricinfo.com/cricketers/trevor-bailey-8944
20198,Reg Simpson,England,341,1920-02-27,Unknown,Right,27,1401,2,33.35,11.0,6,4,0,0,"https://img1.hscicdn.com/image/upload/f_auto,t_h_100_2x/lsci/db/PICTURES/CMS/304600/304681.jpg",1,62695;62702;62703;62709;62711;62712;62713;62714;62715;62716;62717;62718;62719;62720;62721;62722;62737;62738;62758;62760;62761;62773;62774;62776;62777;62787;62788,https://www.espncricinfo.com/cricketers/reg-simpson-20198
16891,George Mann,England,340,1917-09-06,Unknown,Right,7,376,0,37.6,0.0,0,1,0,0,"https://img1.hscicdn.com/image/upload/f_auto,t_h_100_2x/lsci/db/PICTURES/CMS/304600/304682.jpg",1,62695;62696;62697;62698;62699;62700;62701,https://www.espncricinfo.com/cricketers/george-mann-16891
15495,Roly Jenkins,England,339,1918-11-24,Unknown,Right,9,198,32,18.0,34.31,0,0,1,0,"https://img1.hscicdn.com/image/upload/f_auto,t_h_100_2x/lsci/db/PICTURES/CMS/302700/302707.jpg",1,62695;62696;62697;62698;62699;62710;62711;62737;62738,https://www.espncricinfo.com/cricketers/roly-jenkins-15495
22329,Allan Watkins,England,338,1922-04-21,Unknown,Left,15,810,11,40.5,50.36,4,2,0,0,"https://img1.hscicdn.com/image/upload/f_auto,t_h_100_2x/lsci/db/PICTURES/CMS/304600/304683.jpg",1,62689;62695;62696;62697;62698;62699;62701;62725;62726;62727;62728;62729;62737;62738;62739,https://www.espncricinfo.com/cricketers/allan-watkins-22329
11883,John Dewes,England,337,1926-10-11,Unknown,Left,5,121,0,12.1,0.0,1,0,0,0,"https://img1.hscicdn.com/image/upload/f_auto,t_h_100_2x/lsci/db/PICTURES/CMS/304600/304684.jpg",1,62689;62711;62712;62713;62714,https://www.espncricinfo.com/cricketers/john-dewes-11883
12517,George Emmett,England,336,1912-12-02,Unknown,Right,1,10,0,5.0,0.0,0,0,0,0,"https://img1.hscicdn.com/image/upload/f_auto,t_h_100_2x/lsci/db/PICTURES/CMS/90600/90666.1.jpg",1,62687,https://www.espncricinfo.com/cricketers/george-emmett-12517
10864,Jack Crapp,England,335,1912-10-14,Unknown,Left,7,319,0,29.0,0.0,3,0,0,0,"https://img1.hscicdn.com/image/upload/f_auto,t_h_100_2x/lsci/db/PICTURES/DB/102004/055100.player.jpg",1,62687;62688;62689;62696;62697;62698;62699,https://www.espncricinfo.com/cricketers/jack-crapp-10864
10850,Alec Coxon,England,334,1916-01-18,Unknown,Right,1,19,3,9.5,57.33,0,0,0,0,"https://img1.hscicdn.com/image/upload/f_auto,t_h_100_2x/lsci/db/PICTURES/CMS/304600/304690.jpg",1,62686,https://www.espncricinfo.com/cricketers/alec-coxon-10850
22288,Johnny Wardle,England,333,1923-01-08,Unknown,Left,28,653,102,19.78,20.39,2,0,5,1,"https://img1.hscicdn.com/image/upload/f_auto,t_h_100_2x/lsci/db/PICTURES/CMS/304600/304691.jpg",1,62682;62710;62720;62721;62758;62759;62760;62770;62772;62773;62774;62775;62776;62778;62779;62780;62781;62787;62788;62794;62795;62797;62812;62820;62821;62822;62823;62826,https://www.espncricinfo.com/cricketers/johnny-wardle-22288
13476,Billy Griffith,England,332,1914-06-16,Unknown,Right,3,157,0,31.4,0.0,0,1,0,0,"https://img1.hscicdn.com/image/upload/f_auto,t_h_100_2x/lsci/db/PICTURES/CMS/52300/52336.1.jpg",1,62682;62698;62699,https://www.espncricinfo.com/cricketers/billy-griffith-13476
21579,Maurice Tremlett,England,331,1923-07-05,Unknown,Right,3,20,4,6.66,56.5,0,0,0,0,"https://img1.hscicdn.com/image/upload/f_auto,t_h_100_2x/lsci/db/PICTURES/CMS/304600/304692.jpg",1,62681;62683;62684,https://www.espncricinfo.com/cricketers/maurice-tremlett-21579
20221,Gerald Smithson,England,330,1926-11-01,Unknown,Left,2,70,0,23.33,0.0,0,0,0,0,"https://img1.hscicdn.com/image/upload/f_auto,t_h_100_2x/lsci/db/PICTURES/CMS/304600/304693.jpg",1,62681;62682,https://www.espncricinfo.com/cricketers/gerald-smithson-20221
18548,Winston Place,England,329,1914-12-07,Unknown,Right,3,144,0,28.8,0.0,0,1,0,0,"https://img1.hscicdn.com/image/upload/f_auto,t_h_100_2x/lsci/db/PICTURES/CMS/304600/304694.jpg",1,62681;62683;62684,https://www.espncricinfo.com/cricketers/winston-place-18548
16172,Jim Laker,England,328,1922-02-09,Unknown,Right,46,676,193,14.08,21.24,2,0,9,3,"https://img1.hscicdn.com/image/upload/f_auto,t_h_100_2x/lsci/db/PICTURES/CMS/304600/304695.jpg",1,62681;62682;62683;62684;62685;62686;62688;62703;62709;62722;62724;62737;62738;62739;62740;62760;62761;62762;62769;62770;62771;62772;62773;62798;62811;62812;62813;62814;62815;62820;62821;62822;62823;62824;62825;62827;62828;62829;62840;62841;62842;62844;62850;62851;62852;62854,https://www.espncricinfo.com/cricketers/jim-laker-16172
9239,Dennis Brookes,England,327,1915-10-29,Unknown,Right,1,17,0,8.5,0.0,0,0,0,0,"https://img1.hscicdn.com/image/upload/f_auto,t_h_100_2x/lsci/db/PICTURES/CMS/304600/304696.jpg",1,62681,https://www.espncricinfo.com/cricketers/dennis-brookes-9239
19423,Jack Robertson,England,326,1917-02-22,Unknown,Right,11,881,2,46.36,29.0,6,2,0,0,"https://img1.hscicdn.com/image/upload/f_auto,t_h_100_2x/lsci/db/PICTURES/DB/062004/053069.player.jpg",1,62675;62681;62682;62683;62684;62701;62725;62726;62727;62728;62729,https://www.espncricinfo.com/cricketers/jack-robertson-19423
14286,Dick Howorth,England,325,1909-04-26,Unknown,Left,5,145,19,18.12,33.42,0,0,1,0,No Image,0,62675;62681;62682;62683;62684,https://www.espncricinfo.com/cricketers/dick-howorth-14286
23534,Jack Young,England,324,1912-10-14,Unknown,Right,8,28,17,5.6,44.52,0,0,0,0,"https://img1.hscicdn.com/image/upload/f_auto,t_h_100_2x/lsci/db/PICTURES/DB/042004/051491.player.jpg",1,62674;62685;62687;62689;62698;62699;62700;62701,https://www.espncricinfo.com/cricketers/jack-young-23534
9331,Harold Butler,England,323,1913-03-12,Unknown,Right,2,15,12,15.0,17.91,0,0,0,0,"https://img1.hscicdn.com/image/upload/f_auto,t_h_100_2x/lsci/db/PICTURES/CMS/303300/303387.jpg",1,62674;62682,https://www.espncricinfo.com/cricketers/harold-butler-9331
13381,Cliff Gladwin,England,322,1916-04-03,Unknown,Right,8,170,15,28.33,38.06,1,0,0,0,No Image,0,62673;62675;62695;62696;62697;62698;62699;62701,https://www.espncricinfo.com/cricketers/cliff-gladwin-13381
10862,Ken Cranston,England,321,1917-10-20,Unknown,Right,8,209,18,14.92,25.61,0,0,0,0,"https://img1.hscicdn.com/image/upload/f_auto,t_h_100_2x/lsci/db/PICTURES/CMS/70600/70613.1.jpg",1,62673;62674;62675;62681;62682;62683;62684;62688,https://www.espncricinfo.com/cricketers/ken-cranston-10862
18572,George Pope,England,320,1911-01-27,Unknown,Right,1,8,1,0.0,85.0,0,0,0,0,No Image,0,62672,https://www.espncricinfo.com/cricketers/george-pope-18572
16921,Jack Martin,England,319,1917-02-16,Unknown,Right,1,26,1,13.0,129.0,0,0,0,0,No Image,0,62671,https://www.espncricinfo.com/cricketers/jack-martin-16921
11918,Tom Dollery,England,318,1914-10-14,Unknown,Right,4,72,0,10.28,0.0,0,0,0,0,"https://img1.hscicdn.com/image/upload/f_auto,t_h_100_2x/lsci/db/PICTURES/CMS/304700/304700.jpg",1,62671;62686;62687;62709,https://www.espncricinfo.com/cricketers/tom-dollery-11918
10792,Sam Cook,England,317,1921-08-23,Unknown,Right,1,4,0,2.0,0.0,0,0,0,0,No Image,0,62671,https://www.espncricinfo.com/cricketers/sam-cook-10792
20270,Peter Smith,England,316,1908-10-30,Unknown,Right,4,33,3,6.6,106.33,0,0,0,0,"https://img1.hscicdn.com/image/upload/f_auto,t_h_100_2x/lsci/db/PICTURES/CMS/304700/304701.jpg",1,62664;62666;62669;62670,https://www.espncricinfo.com/cricketers/peter-smith-20270
12543,Godfrey Evans,England,315,1920-08-18,Unknown,Right,91,2439,0,20.49,0.0,8,2,0,0,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_320,q_50/lsci/db/PICTURES/CMS/327500/327554.1.png",1,62664;62666;62667;62668;62669;62670;62671;62672;62673;62674;62675;62681;62682;62683;62684;62685;62686;62687;62688;62689;62695;62696;62697;62700;62701;62702;62703;62709;62710;62711;62713;62714;62715;62716;62717;62718;62719;62720;62721;62722;62737;62738;62739;62740;62758;62759;62760;62761;62762;62768;62769;62770;62772;62773;62774;62775;62776;62778;62779;62780;62781;62787;62788;62794;62795;62796;62811;62812;62813;62814;62815;62820;62821;62822;62823;62824;62825;62826;62827;62828;62829;62840;62841;62842;62843;62844;62850;62851;62853;62860;62861,https://www.espncricinfo.com/cricketers/godfrey-evans-12543
18561,Dick Pollard,England,314,1912-06-19,Unknown,Right,4,13,15,13.0,25.2,0,0,1,0,"https://img1.hscicdn.com/image/upload/f_auto,t_h_100_2x/lsci/db/PICTURES/CMS/90600/90667.jpg",1,62663;62670;62687;62688,https://www.espncricinfo.com/cricketers/dick-pollard-18561
20213,Frank Smailes,England,313,1910-03-27,Unknown,Left,1,25,3,25.0,20.66,0,0,0,0,"https://img1.hscicdn.com/image/upload/f_auto,t_h_100_2x/lsci/db/PICTURES/CMS/304600/304698.jpg",1,62662,https://www.espncricinfo.com/cricketers/frank-smailes-20213
15381,Jack Ikin,England,312,1918-03-07,Unknown,Left,18,606,3,20.89,118.0,3,0,0,0,"https://img1.hscicdn.com/image/upload/f_auto,t_h_100_2x/lsci/db/PICTURES/CMS/125100/125186.3.jpg",1,62662;62663;62665;62666;62667;62668;62669;62670;62681;62682;62683;62684;62720;62721;62722;62739;62740;62798,https://www.espncricinfo.com/cricketers/jack-ikin-15381
9057,Alec Bedser,England,311,1918-07-04,Unknown,Right,51,714,236,12.75,24.89,1,0,15,5,"https://img1.hscicdn.com/image/upload/f_auto,t_h_100_2x/lsci/db/PICTURES/CMS/304600/304699.jpg",1,62662;62663;62664;62665;62666;62667;62668;62669;62670;62671;62672;62685;62686;62687;62688;62689;62695;62696;62697;62698;62699;62700;62703;62710;62711;62712;62713;62714;62715;62716;62717;62718;62719;62720;62721;62722;62723;62724;62737;62738;62739;62740;62758;62759;62760;62761;62762;62774;62775;62777;62796,https://www.espncricinfo.com/cricketers/alec-bedser-9057
18255,Buddy Oldfield,England,310,1911-05-05,Unknown,Right,1,99,0,49.5,0.0,1,0,0,0,No Image,0,62660,https://www.espncricinfo.com/cricketers/buddy-oldfield-18255
10812,Bill Copson,England,309,1908-04-27,Unknown,Right,3,6,15,6.0,19.8,0,0,1,0,No Image,0,62658;62659;62675,https://www.espncricinfo.com/cricketers/bill-copson-10812
18504,Reg Perks,England,308,1911-10-04,Unknown,Left,2,3,11,0.0,32.27,0,0,2,0,"https://img1.hscicdn.com/image/upload/f_auto,t_h_100_2x/lsci/db/PICTURES/DB/012005/057699.player.jpg",1,62657;62660,https://www.espncricinfo.com/cricketers/reg-perks-18504
23521,Norman Yardley,England,307,1915-03-19,Unknown,Right,20,812,21,25.37,33.66,4,0,0,0,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_320,q_50/lsci/db/PICTURES/CMS/327500/327559.1.png",1,62653;62665;62666;62667;62668;62669;62670;62671;62672;62673;62674;62675;62685;62686;62687;62688;62689;62709;62710;62711,https://www.espncricinfo.com/cricketers/norman-yardley-23521
22434,Len Wilkinson,England,306,1916-11-05,Unknown,Right,3,3,7,3.0,38.71,0,0,0,0,No Image,0,62653;62655;62656,https://www.espncricinfo.com/cricketers/len-wilkinson-22434
13357,Paul Gibb,England,305,1913-07-11,Unknown,Right,8,581,0,44.69,0.0,3,2,0,0,No Image,0,62653;62654;62655;62656;62657;62662;62663;62665,https://www.espncricinfo.com/cricketers/paul-gibb-13357
22496,Arthur Wood,England,304,1898-08-25,Unknown,Right,4,80,0,20.0,0.0,1,0,0,0,"https://img1.hscicdn.com/image/upload/f_auto,t_h_100_2x/lsci/db/PICTURES/DB/032004/050664.player.jpg",1,62652;62658;62659;62660,https://www.espncricinfo.com/cricketers/arthur-wood-22496
18619,Fred Price,England,303,1902-04-25,Unknown,Right,1,6,0,3.0,0.0,0,0,0,0,No Image,0,62651,https://www.espncricinfo.com/cricketers/fred-price-18619
22536,Doug Wright,England,302,1914-08-21,Unknown,Right,34,289,108,11.11,39.11,0,0,6,1,"https://img1.hscicdn.com/image/upload/f_auto,t_h_100_2x/lsci/db/PICTURES/CMS/304700/304702.jpg",1,62649;62650;62651;62654;62655;62657;62658;62659;62660;62662;62663;62665;62666;62667;62668;62669;62670;62672;62673;62674;62675;62686;62695;62696;62697;62703;62712;62713;62714;62715;62716;62717;62718;62719,https://www.espncricinfo.com/cricketers/doug-wright-22536
20201,Reg Sinfield,England,301,1900-12-24,Unknown,Right,1,6,2,6.0,61.5,0,0,0,0,"https://img1.hscicdn.com/image/upload/f_auto,t_h_100_2x/lsci/db/PICTURES/CMS/304700/304703.jpg",1,62649,https://www.espncricinfo.com/cricketers/reg-sinfield-20201
12492,Bill Edrich,England,300,1916-03-26,Unknown,Right,39,2440,41,40.0,41.29,13,6,0,0,"https://img1.hscicdn.com/image/upload/f_auto,t_h_100_2x/lsci/db/PICTURES/CMS/304700/304705.jpg",1,62649;62650;62651;62652;62653;62654;62655;62656;62657;62664;62665;62666;62667;62668;62669;62670;62671;62672;62673;62674;62685;62686;62687;62688;62689;62700;62701;62702;62703;62709;62710;62760;62761;62762;62773;62777;62778;62779;62780,https://www.espncricinfo.com/cricketers/bill-edrich-12492
22322,Cyril Washbrook,England,299,1914-12-06,Unknown,Right,37,2569,1,42.81,33.0,12,6,0,0,"https://img1.hscicdn.com/image/upload/f_auto,t_h_100_2x/lsci/db/PICTURES/CMS/90600/90662.1.jpg",1,62648;62662;62663;62664;62665;62666;62667;62668;62669;62670;62671;62672;62673;62674;62675;62685;62686;62687;62688;62695;62696;62697;62698;62699;62700;62702;62710;62711;62713;62714;62715;62716;62717;62718;62813;62814;62815,https://www.espncricinfo.com/cricketers/cyril-washbrook-22322
16942,Austin Matthews,England,298,1904-05-03,Unknown,Right,1,2,2,0.0,32.5,0,0,0,0,No Image,0,62648,https://www.espncricinfo.com/cricketers/austin-matthews-16942
10777,Denis Compton,England,297,1918-05-23,Unknown,Right,78,5807,25,50.06,56.4,28,17,1,0,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_320,q_50/lsci/db/PICTURES/CMS/322800/322899.1.png",1,62648;62649;62650;62651;62652;62658;62659;62660;62662;62663;62664;62665;62666;62667;62668;62669;62670;62671;62672;62673;62674;62675;62685;62686;62687;62688;62689;62695;62696;62697;62698;62699;62700;62701;62702;62703;62712;62713;62715;62716;62717;62718;62719;62720;62721;62723;62724;62737;62738;62758;62759;62760;62761;62762;62768;62769;62770;62771;62772;62773;62774;62775;62776;62777;62779;62780;62781;62794;62795;62796;62797;62798;62815;62820;62821;62822;62823;62824,https://www.espncricinfo.com/cricketers/denis-compton-10777
22357,Arthur Wellard,England,296,1902-04-08,Unknown,Right,2,47,7,11.75,33.85,0,0,0,0,"https://img1.hscicdn.com/image/upload/f_auto,t_h_100_2x/lsci/db/PICTURES/CMS/304700/304707.jpg",1,62647;62650,https://www.espncricinfo.com/cricketers/arthur-wellard-22357
18433,Jim Parks,England,295,1903-05-12,Unknown,Right,1,29,3,14.5,12.0,0,0,0,0,"https://img1.hscicdn.com/image/upload/f_auto,t_h_100_2x/lsci/db/PICTURES/CMS/304700/304708.jpg",1,62646,https://www.espncricinfo.com/cricketers/jim-parks-18433
14334,Leonard Hutton,England,294,1916-06-23,Unknown,Right,79,6971,3,56.67,77.33,33,19,0,0,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_320,q_50/lsci/db/PICTURES/CMS/327500/327557.1.png",1,62646;62647;62648;62649;62650;62652;62654;62655;62656;62657;62658;62659;62660;62662;62663;62664;62665;62666;62667;62668;62669;62671;62672;62673;62674;62675;62683;62684;62685;62686;62688;62689;62695;62696;62697;62698;62699;62700;62701;62702;62703;62709;62710;62712;62713;62714;62715;62716;62717;62718;62719;62720;62721;62722;62723;62724;62737;62738;62739;62740;62758;62759;62760;62761;62762;62768;62769;62770;62771;62772;62773;62776;62777;62778;62779;62780;62781;62787;62788,https://www.espncricinfo.com/cricketers/leonard-hutton-14334
